,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
652,[Latest 2020] Watch Charger for Apple Watch Charger iWatch iPhone Watch Charger MFi Certified Magnetic Wireless Portable Charger Charging Cable Cord Compatible for Apple Watch Series 5 4 3 2 1,,,"[{'info': 'Package Dimensions', 'value': '8.98 x 7.72 x 0.75 inches'}, {'info': 'Item Weight', 'value': '5.3 ounces'}, {'info': 'ASIN', 'value': 'B081YZ7DVD'}, {'info': 'Item model number', 'value': 'iVANKY-DC03-EU'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Manufacturer', 'value': 'Lafany'}, {'info': 'Date First Available', 'value': 'August 18, 2020'}]",,,,,
653,Laptop Sleeve 13-13.3 Inch Blue - Johnny Urban Canvas Notebook Case,,,,Ecom Brands Inc.,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1HPIQCX061YN2&isAmazonFulfilled=1,,,/Laptop-Sleeve-13-MacBook-Notebook/product-reviews/B0725XNLG1?reviewerType=all_reviews
654,,,,,,,,,
655,,,,,,,,,
656,,,,,,,,,
657,,,,,,,,,
658,,,,,,,,,
659,,,,,,,,,
660,,,,,,,,,
661,,,,,,,,,
662,Tucano Ampio ECO Comfortable Laptop Notebook Backpack Suitable for Laptops up to 15 Inches / Business Backpack Made from Recycled PET Bottle Black,,,"[{'info': 'Product Dimensions', 'value': '16.93 x 12.6 x 6.3 inches'}, {'info': 'Item Weight', 'value': '1.76 pounds'}, {'info': 'Manufacturer', 'value': 'Tucano'}, {'info': 'ASIN', 'value': 'B07Z5DBRPY'}, {'info': 'Item model number', 'value': 'BKAMP15-BK'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 5.0 out of 5 stars 1 rating P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 5.0 out of 5 stars'}, {'info': 'Date First Available', 'value': 'December 13, 2019'}]",,,,,
663,,,,,,,,,
664,,,,,,,,,
665,,,,,,,,,
666,,,,,,,,,
667,,,,,,,,,
668,,,,,,,,,
669,,,,,,,,,
670,,,,,,,,,
671,"Andana USI Stylus Pen Compatible with USI Chrome OS Devices Acer, Asus, HP, Lenovo, Samsung (Black)",,,"[{'info': 'Product Dimensions', 'value': '5.55 x 0.39 x 0.39 inches'}, {'info': 'Item Weight', 'value': '1.41 ounces'}, {'info': 'ASIN', 'value': 'B08R662LWK'}, {'info': 'Item model number', 'value': 'ME-USI150B'}, {'info': 'Batteries', 'value': '1 AAAA batteries required. (included)'}, {'info': 'Date First Available', 'value': 'January 29, 2021'}, {'info': 'Manufacturer', 'value': 'Maxeye Smart Technologies Co'}]",,,,,
672,,,,,,,,,
673,"Thermopad Thermal Grizzly Minus Pad 8 - Silicone, Self-Adhesive, Thermally Conductive Thermal Pad - Conducts Heat and Cools The Heating Elements of The Computer or Console (120 × 20 × 3,0 mm)",,,,LittleCoolingStore,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3EM7MU9GFCYC4&isAmazonFulfilled=1,,,/Thermal-Grizzly-Minus-Pad-8-120/product-reviews/B06VSCF1DJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
674,,,,,,,,,
675,"3M Gold Privacy Filter for Full Screen 13.3"" Widescreen Laptop with Comply Attachment System (GF133W9E)","[{'info': 'Brand', 'value': '\u200e3M'}, {'info': 'Series', 'value': '\u200ePrivacy Screen Filter'}, {'info': 'Item model number', 'value': '\u200eGF133W9E'}, {'info': 'Item Weight', 'value': '\u200e0.035 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e0.03 x 6.81 x 11.87 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e0.03 x 6.81 x 11.87 inches'}, {'info': 'Color', 'value': '\u200eGold'}, {'info': 'Batteries', 'value': '\u200e1 A batteries required.'}, {'info': 'Manufacturer', 'value': '\u200eスリーエム(3M)'}, {'info': 'ASIN', 'value': '\u200eB07GB56KJM'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eAugust 9, 2018'}]","[{'info': 'Standing screen display size', 'value': '\u200e13.3 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.8 out of 5 stars 17 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#51,149 in Computers & Accessories ( See Top 100 in Computers & Accessories ) #342 in Laptop Screen Filters'}]",,,,,/3M-Privacy-Filters-Filter-Screen/product-reviews/B07GB56KJM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
676,,,,,,,,,
677,,,,,,,,,
678,,,,,,,,,
679,,,,,,,,,
680,,,,,,,,,
681,,,,,,,,,
682,,,,,,,,,
683,,,,,,,,,
684,JD25G Laptop Battery 7.4V 56WH Compatible with Dell XPS 13-9350 13-9343 13D-9343 Series (Gray),,,"[{'info': 'Product Dimensions', 'value': '10.63 x 1.18 x 0.79 inches'}, {'info': 'Item Weight', 'value': '7.5 ounces'}, {'info': 'ASIN', 'value': 'B01N3KH3LM'}, {'info': 'Item model number', 'value': 'LE46_AD_2'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required.'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Manufacturer', 'value': 'ShenZhen ChuangHuaxing Technology Co.,LTD'}, {'info': 'Date First Available', 'value': 'February 1, 2021'}]",,,,,
685,"MediaGear Plug & Play Thunderbolt 3 Dock w/ 4K@60Hz USB C + DisplayPort, 85W Power Delivery, Ports: TB 3, 4X USB 3.0, Micro/SD Card Reader + Ethernet for MacBook Pro 2019/2018 & TB 3 Laptops",,,,,,,,/MediaGear-Thunderbolt-DisplayPort-Delivery-Ethernet/product-reviews/B07R5C8NJL?reviewerType=all_reviews
686,Dell TB16 Thunderbolt 3 Black,,,"[{'info': 'Product Dimensions', 'value': '5.71 x 5.71 x 2.05 inches'}, {'info': 'Item Weight', 'value': '4.8 ounces'}, {'info': 'ASIN', 'value': 'B01N7QZQ1O'}, {'info': 'Item model number', 'value': 'TBDOCK-240W'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required.'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'August 4, 2018'}]",,,,,
687,,,,,,,,,
688,,,,,,,,,
689,,,,,,,,,
690,,,,,,,,,
691,,,,,,,,,
692,"ALLDOCUBE KBook Laptop,13.5 inch Notebook,Intel Core m3-6Y30 900MHz Ultrabook,3000×2000 1080P FHD IPS Screen,Windows10,8GB RAM 512GB SSD ROM,Type-C,USB 3.0","[{'info': 'Brand', 'value': '\u200eALLDOCUBE'}, {'info': 'Series', 'value': '\u200eI35s(KBook)'}, {'info': 'Item model number', 'value': '\u200ei35s'}, {'info': 'Hardware Platform', 'value': '\u200ePC'}, {'info': 'Operating System', 'value': '\u200eWindows 10 Home'}, {'info': 'Item Weight', 'value': '\u200e3.52 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e12.3 x 9.37 x 0.61 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e12.3 x 9.37 x 0.61 inches'}, {'info': 'Color', 'value': '\u200eSilver'}, {'info': 'Rear Webcam Resolution', 'value': '\u200e2 MP'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e2'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR3 SDRAM'}, {'info': 'Flash Memory Size', 'value': '\u200e256 GB'}, {'info': 'Hard Drive Interface', 'value': '\u200eUSB'}, {'info': 'Power Source', 'value': '\u200e12V/2.5A DC3.5mm'}, {'info': 'Batteries', 'value': '\u200e1 Lithium ion batteries required. (included)'}]","[{'info': 'Standing screen display size', 'value': '\u200e13.5 Inches'}, {'info': 'Screen Resolution', 'value': '\u200e3000×2000'}, {'info': 'Max Screen Resolution', 'value': '\u200e3000×2000'}, {'info': 'Processor', 'value': '\u200e2.2 GHz core_m_6y30'}, {'info': 'RAM', 'value': '\u200e8 GB DDR3'}, {'info': 'Memory Speed', 'value': '\u200e2.2 GHz'}, {'info': 'Hard Drive', 'value': '\u200e512 GB flash_memory_solid_state'}, {'info': 'Graphics Coprocessor', 'value': '\u200eIntel HD Graphics 515'}, {'info': 'Chipset Brand', 'value': '\u200eIntel'}, {'info': 'Card Description', 'value': '\u200eIntegrated'}, {'info': 'Wireless Type', 'value': '\u200e2.4 GHz Radio Frequency'}]","[{'info': 'ASIN', 'value': 'B07XJ3X7DC'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.5 out of 5 stars 146 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#145,147 in Computers & Accessories ( See Top 100 in Computers & Accessories ) #2,407 in 2 in 1 Laptop Computers'}, {'info': 'Date First Available', 'value': 'September 22, 2019'}]",,,,,/ALLDOCUBE-Notebook-Ultrabook-3000%C3%972000-Windows10/product-reviews/B07XJ3X7DC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
693,,,,,,,,,
694,,,,,,,,,
695,"TECOOL Laptop Sleeve Case for 2018-2020 MacBook Air 13 Model A2337 M1/ A2179 /A1932, with Extra Accessory Pouch, Faux Suede Leather Sleeve for 12,3"" Surface Pro 7/6, Dell XPS 13, Grey",,,,,,,,/TECOOL-Notebook-Accessory-2018-2020-2016-2019/product-reviews/B082NNPKH8?reviewerType=all_reviews
696,,,,,,,,,
697,,,,,,,,,
698,,,,,,,,,
699,,,,,,,,,
700,"Fellowes PrivaScreen Anti Glare Privacy Filter and Screen Protector for Laptop, 14 Inches 16:9 Widescreen - Easy Attach and Removal with Quick Reveal Tabs, Black",,,,,,,,
701,"AKSEA Laptop Stand, Ergonomic Height Multi-Angle Computer Stand,Adjustable Aluminium Notebook Holder Compatible 10-17"" Laptops and PC.",,,"[{'info': 'Package Dimensions', 'value': '12.52 x 10.24 x 2.28 inches'}, {'info': 'Item Weight', 'value': '2.73 pounds'}, {'info': 'ASIN', 'value': 'B08MF97Q5M'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 75 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#140,721 in Office Products ( See Top 100 in Office Products ) #1,197 in Laptop Stands #2,610 in Office Carts & Stands'}, {'info': 'Date First Available', 'value': 'November 2, 2020'}, {'info': 'Manufacturer', 'value': 'AKSEA'}]",DIANOU-US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A6LNAHXSTF1R2&isAmazonFulfilled=1,,,/AKSEA-Ergonomic-Multi-Angle-Adjustable-Compatible/product-reviews/B08MF97Q5M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
702,,,,,,,,,
703,"Omnpak Macbook Pro Protective Sleeve,360 Laptop Sleeve Carrying Case for 2018-2020 MacBook Air 13 M1 A2179 A1932,MacBook Pro 13 M1 2016-2020,MacBook Pro Retina 2012-2015,Surface Book 3 2,Dark Green",,,"[{'info': 'Product Dimensions', 'value': '14.37 x 10.24 x 0.94 inches'}, {'info': 'Item Weight', 'value': '12 ounces'}, {'info': 'ASIN', 'value': 'B08SVY5YSK'}, {'info': 'Best Sellers Rank', 'value': '#2,748 in Laptop Sleeves'}, {'info': 'Colour', 'value': 'Dark Green'}, {'info': 'Department', 'value': 'Unisex'}, {'info': 'Manufacturer', 'value': 'Omnpak'}, {'info': 'Date First Available', 'value': 'January 13, 2021'}]",,,,,
704,,,,,,,,,
705,,,,,,,,,
706,,,,,,,,,
707,,,,,,,,,
708,,,,,,,,,
709,,,,,,,,,
710,,,,,,,,,
711,,,,,,,,,
712,,,,,,,,,
713,,,,,,,,,
714,,,,,,,,,
715,,,,,,,,,
716,"TP-Link Nano USB Wifi Dongle 150Mbps High Gain Wireless Network Adapter for PC Desktop and Laptops. Supports Win10/8.1/8/7/XP Linux 2.6.18-4.4.3, Mac OS 10.9-10.15 (TL-WN722N)","[{'info': 'Brand', 'value': '\u200eTP-Link'}, {'info': 'Series', 'value': '\u200eN150'}, {'info': 'Item model number', 'value': '\u200eTL-WN722N'}, {'info': 'Operating System', 'value': '\u200eWindows 10/8.1/8/7/XP (32/64bits), Mac OS 10.9~10.13, Linux 2.6.18~4.4.3'}, {'info': 'Item Weight', 'value': '\u200e6.4 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e3.7 x 1.02 x 0.43 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e3.7 x 1.02 x 0.43 inches'}, {'info': 'Color', 'value': '\u200eWhite'}, {'info': 'Processor Count', 'value': '\u200e1'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR3 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eTP-LINK USA'}, {'info': 'Language', 'value': '\u200eEnglish'}, {'info': 'ASIN', 'value': '\u200eB002SZEOLG'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eNovember 10, 2009'}]","[{'info': 'Wireless Type', 'value': '\u200e802.11bgn'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 13,083 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#232 in USB Computer Network Adapters'}]",,,,,/TP-Link-TL-WN722N-Wireless-network-Adapter/product-reviews/B002SZEOLG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
717,,,,,,,,,
718,,,,,,,,,
719,UrChoiceLtd MeiYing 4-in-1 T6 Rainbow Backlit Gaming Keyboard + 2400DPI 6 Buttons Optical Rainbow LED USB Gaming Mouse + Backlit Gaming Headset + FREE Gaming Mouse Pads for PC Laptop Computer,,"[{'info': 'Brand Name', 'value': '\u200eUrChoiceLtd'}, {'info': 'Item Weight', 'value': '\u200e2.99 pounds'}, {'info': 'Package Dimensions', 'value': '\u200e18.11 x 7.09 x 4.72 inches'}, {'info': 'Connectivity Technology', 'value': '\u200eUSB'}, {'info': 'Number of Items', 'value': '\u200e1'}]","[{'info': 'ASIN', 'value': 'B0894SH9ZG'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.4 out of 5 stars 5 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.4 out of 5 stars'}, {'info': 'Date First Available', 'value': 'May 25, 2020'}]",,,,,
720,UrChoiceLtd MeiYing 4-in-1 T6 Rainbow Backlit Gaming Keyboard + 2400DPI 6 Buttons Optical Rainbow LED USB Gaming Mouse + Backlit Gaming Headset + FREE Gaming Mouse Pads for PC Laptop Computer,,"[{'info': 'Brand Name', 'value': '\u200eUrChoiceLtd'}, {'info': 'Item Weight', 'value': '\u200e2.99 pounds'}, {'info': 'Package Dimensions', 'value': '\u200e18.11 x 7.09 x 4.72 inches'}]","[{'info': 'ASIN', 'value': 'B0894SDS89'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 5 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Date First Available', 'value': 'May 25, 2020'}]",,,,,
721,,,,,,,,,
722,,,,,,,,,
723,,,,,,,,,
724,,,,,,,,,
725,,,,,,,,,
726,,,,,,,,,
727,,,,,,,,,
728,,,,,,,,,
729,,,,,,,,,
730,,,,,,,,,
731,,,,,,,,,
732,,,,,,,,,
733,,,,,,,,,
734,,,,,,,,,
735,,,,,,,,,
736,,,,,,,,,
737,,,,,,,,,
738,,,,,,,,,
739,,,,,,,,,
740,,,,,,,,,
741,,,,,,,,,
742,,,,,,,,,
743,,,,,,,,,
744,"Aitaton Charger, MFi Certified Cables 6Pack 3x3Ft 2x6Ft 10Ft Charging USB Syncing Data Nylon Braided Compatible with iPhone 11/Pro/Max/X/XS/XR/XS Max/8/Plus/7/7 Plus/6/6S/6 Plus More",,,"[{'info': 'Product Dimensions', 'value': '14.8 x 9.69 x 0.87 inches'}, {'info': 'Item Weight', 'value': '3.92 pounds'}, {'info': 'ASIN', 'value': 'B07T2ZMBPT'}, {'info': 'Item model number', 'value': 'I-HB-H20S-I5-32-1000-WO'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'RAM', 'value': '32 GB'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Keyboard'}, {'info': 'Colour', 'value': 'White-03'}, {'info': 'Manufacturer', 'value': 'Aitaton'}, {'info': 'Date First Available', 'value': 'May 12, 2020'}]",,,,,
745,,,,,,,,,
746,,,,,,,,,
747,,,,,,,,,
748,,,,,,,,,
749,,,,,,,,,
750,,,,,,,,,
751,,,,,,,,,
752,,,,,,,,,
753,,,,,,,,,
754,,,,,,,,,
755,,,,,,,,,
756,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
757,,,,,,,,,
758,,,,,,,,,
759,,,,,,,,,
760,,,,,,,,,
761,,,,,,,,,
762,,,,,,,,,
763,,,,,,,,,
764,,,,,,,,,
765,,,,,,,,,
766,,,,,,,,,
767,,,,,,,,,
768,,,,,,,,,
769,,,,,,,,,
770,,,,,,,,,
771,,,,,,,,,
772,,,,,,,,,
773,,,,,,,,,
774,,,,,,,,,
775,,,,,,,,,
776,,,,,,,,,
777,,,,,,,,,
778,,,,,,,,,
779,,,,,,,,,
780,,,,,,,,,
781,,,,,,,,,
782,,,,,,,,,
783,,,,,,,,,
784,,,,,,,,,
785,,,,,,,,,
786,,,,,,,,,
787,,,,,,,,,
788,,,,,,,,,
789,,,,,,,,,
790,,,,,,,,,
791,,,,,,,,,
792,,,,,,,,,
793,,,,,,,,,
794,,,,,,,,,
795,,,,,,,,,
796,,,,,,,,,
797,,,,,,,,,
798,,,,,,,,,
799,,,,,,,,,
800,,,,,,,,,
801,,,,,,,,,
802,,,,,,,,,
803,,,,,,,,,
804,,,,,,,,,
805,Laptop Battery,,,"[{'info': 'Product Dimensions', 'value': '8.07 x 2.05 x 0.79 inches'}, {'info': 'Item Weight', 'value': '10.7 ounces'}, {'info': 'Manufacturer', 'value': 'Green Cell'}, {'info': 'ASIN', 'value': 'B01LYLPQ8Y'}, {'info': 'Item model number', 'value': 'TS13_AD_1'}, {'info': 'Batteries', 'value': '1 Product Specific batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 347 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 17, 2020'}]",,,,,
